symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,created_at
ERDBTC,0.0,0.0,0.0,1.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ERDUSDT,0.0,0.0,0.0,0.01971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ERDPAX,0.0,0.0,0.0,0.0012527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ERDUSDC,0.0,0.0,0.0,0.0013573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DOGEBNB,0.0,0.0,0.0,0.0001527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DOGEBTC,-8e-08,-3.292,2.4e-06,2.43e-06,2.35e-06,68.0,2.35e-06,1673895.0,2.36e-06,2416729.0,2.43e-06,2.47e-06,2.33e-06,80412178.0,193.36153328,2024-04-24 02:17:21.896,2024-04-25 02:17:21.896,66003040,66014947,11908,2024-04-25
DOGEUSDT,-0.01068,-6.591,0.15715127,0.16204,0.15135,509.0,0.15136,5138.0,0.15137,45518.0,0.16203,0.1645,0.14901,1806634569.0,283914911.36526,2024-04-24 02:17:22.923,2024-04-25 02:17:22.923,613156866,613603015,446150,2024-04-25
DOGEPAX,0.0,0.0,0.0,0.0021682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DOGEUSDC,-0.01073,-6.616,0.15821903,0.16202,0.15145,34.0,0.15132,10572.0,0.15136,558.0,0.16218,0.1643,0.14928,7410748.0,1172521.33584,2024-04-24 02:17:22.843,2024-04-25 02:17:22.843,182206,186079,3874,2024-04-25
DUSKBNB,0.0,0.0,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DUSKBTC,-3.4e-07,-5.792,5.66e-06,5.87e-06,5.53e-06,566.0,5.52e-06,5545.0,5.54e-06,2192.0,5.87e-06,5.87e-06,5.49e-06,621674.0,3.52131883,2024-04-24 02:17:21.914,2024-04-25 02:17:21.914,9796241,9799283,3043,2024-04-25
DUSKUSDT,-0.036,-9.2,0.37395534,0.3913,0.3553,314.0,0.3553,294.0,0.3555,934.0,0.3913,0.394,0.3502,11093041.0,4148301.9544,2024-04-24 02:17:22.137,2024-04-25 02:17:22.137,46432087,46473760,41674,2024-04-25
DUSKUSDC,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DUSKPAX,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BGBPUSDC,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ANKRBNB,0.0,0.0,0.0,8.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ANKRBTC,-2e-08,-2.439,8e-07,8.2e-07,8e-07,488485.0,7.9e-07,2412936.0,8e-07,3600.0,8.2e-07,8.3e-07,7.7e-07,6636529.0,5.30694542,2024-04-24 02:17:22.057,2024-04-25 02:17:22.057,10425474,10427487,2014,2024-04-25
ANKRUSDT,-0.00316,-5.793,0.05228653,0.05452,0.05139,23050.9,0.05139,15146.5,0.0514,3480.3,0.05455,0.05519,0.04958,200627508.1,10490116.383871,2024-04-24 02:17:22.962,2024-04-25 02:17:22.962,72460509,72532615,72107,2024-04-25
ANKRTUSD,0.0,0.0,0.0,0.002128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ANKRPAX,0.0,0.0,0.0,0.002093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ANKRUSDC,0.0,0.0,0.0,0.002097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ONTPAX,0.0,0.0,0.0,0.8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ONTUSDC,-0.0168,-3.995,0.42132045,0.5708,0.4037,1181.0,0.4035,1238.0,0.4045,202.0,0.4205,0.5708,0.3993,331072.0,139487.4037,2024-04-24 02:17:22.553,2024-04-25 02:17:22.553,44881,45840,960,2024-04-25
WINBNB,-1e-08,-4.545,2.1e-07,2.3e-07,2.1e-07,218478077.0,2e-07,257002969.0,2.1e-07,1422817.0,2.2e-07,2.3e-07,2.1e-07,293855108.0,62.44745657,2024-04-24 02:15:00.482,2024-04-25 02:15:00.482,9009167,9009518,352,2024-04-25
WINBTC,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
WINUSDT,-1.12e-05,-8.11,0.00013313,0.0001382,0.0001269,5115251.0,0.0001269,110341.0,0.000127,3067708.0,0.0001381,0.0001395,0.0001261,15868708364.0,2112522.8990532,2024-04-24 02:17:01.693,2024-04-25 02:17:01.693,103028628,103046556,17929,2024-04-25
WINUSDC,0.0,0.0,0.0,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
COSBNB,0.0,0.0,0.0,2.678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
COSBTC,7e-08,29.167,2.9e-07,2.4e-07,3.1e-07,80968.0,3e-07,7938499.0,3.1e-07,292791.0,2.4e-07,3.2e-07,2.2e-07,141023938.0,40.4924898,2024-04-24 02:17:03.277,2024-04-25 02:17:03.277,6111931,6120968,9038,2024-04-25
COSUSDT,0.003792,23.955,0.01846524,0.01583,0.019622,1694.8,0.019603,920.8,0.019624,4384.2,0.01583,0.0206,0.01493,4433516371.5,81865925.4811416,2024-04-24 02:17:20.077,2024-04-25 02:17:20.077,41573753,42053822,480070,2024-04-25
TUSDBTUSD,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
NPXSUSDT,0.0,0.0,0.0,0.0070301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
NPXSUSDC,0.0,0.0,0.0,0.0001702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
COCOSBNB,0.0,0.0,0.0,0.00559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
COCOSBTC,0.0,0.0,0.0,3e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
COCOSUSDT,0.0,0.0,0.0,1.7546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
MTLUSDT,-0.09,-5.31,1.75463552,1.695,1.605,37.8,1.606,37.8,1.607,2352.6,1.695,1.881,1.588,7160127.7,12563414.3927,2024-04-24 02:17:22.774,2024-04-25 02:17:22.774,44847453,44922847,75395,2024-04-25
TOMOBNB,0.0,0.0,0.0,0.03255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
TOMOBTC,0.0,0.0,0.0,3.699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
TOMOUSDT,0.0,0.0,0.0,1.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
TOMOUSDC,0.0,0.0,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
PERLBNB,0.0,0.0,0.0,7.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
PERLBTC,0.0,0.0,0.0,1.13e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
PERLUSDC,0.0,0.0,0.0,0.02447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
PERLUSDT,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DENTUSDT,-0.000103,-7.026,0.00142686,0.001465,0.001363,3147918.0,0.001363,7284709.0,0.001364,43757.0,0.001466,0.001499,0.001344,2864253126.0,4086883.023573,2024-04-24 02:17:22.705,2024-04-25 02:17:22.705,77324874,77355300,30427,2024-04-25
MFTUSDT,0.0,0.0,0.0,0.005254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
KEYUSDT,-0.000505,-6.684,0.00737249,0.007554,0.00705,8113.0,0.007042,10021.0,0.007046,1068.0,0.007555,0.007722,0.006933,434477560.0,3203181.234133,2024-04-24 02:17:22.644,2024-04-25 02:17:22.644,51877359,51909934,32576,2024-04-25
STORMUSDT,0.0,0.0,0.0,0.003397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
DOCKUSDT,-0.00279,-8.153,0.03264962,0.0342,0.03143,554.0,0.03142,1668.0,0.03143,7682.0,0.03422,0.03474,0.03096,60560372.0,1977273.18056,2024-04-24 02:17:12.739,2024-04-25 02:17:12.739,21366161,21406809,40649,2024-04-25
WANUSDT,-0.0223,-7.236,0.29958816,0.3082,0.2859,453.0,0.2858,594.0,0.2859,509.0,0.3082,0.3182,0.2828,7510337.0,2250008.0699,2024-04-24 02:17:22.396,2024-04-25 02:17:22.396,18465386,18509795,44410,2024-04-25
FUNUSDT,-0.0003,-5.062,0.00582575,0.005923,0.005627,3528.0,0.005627,26437.0,0.005628,1339.0,0.005927,0.006077,0.005565,298413677.0,1738483.700134,2024-04-24 02:17:21.779,2024-04-25 02:17:21.779,31142889,31193150,50262,2024-04-25
CVCUSDT,-0.014,-8.107,0.16626607,0.1727,0.1587,5393.0,0.1584,2887.0,0.1587,5818.0,0.1727,0.1749,0.1564,12903218.0,2145367.325,2024-04-24 02:17:20.169,2024-04-25 02:17:20.169,34326064,34343832,17769,2024-04-25
BTTTRX,0.0,0.0,0.0,0.03945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
WINTRX,-0.000107,-8.756,0.00119063,0.001221,0.001115,99436.1,0.001112,631797.5,0.001122,1479732.3,0.001222,0.001222,0.001115,79273698.2,94385.6582245,2024-04-24 02:12:18.371,2024-04-25 02:12:18.371,9001108,9001211,104,2024-04-25
CHZBNB,-5.1e-06,-2.546,0.00020573,0.0002008,0.0001952,1243.0,0.0001956,2309.0,0.000196,1053.0,0.0002003,0.0002168,0.0001914,1109221.0,228.1984095,2024-04-24 02:17:22.838,2024-04-25 02:17:22.838,7676760,7677536,777,2024-04-25
CHZBTC,3e-08,1.648,1.91e-06,1.82e-06,1.85e-06,85755.0,1.84e-06,313338.0,1.85e-06,5243.0,1.82e-06,1.98e-06,1.81e-06,5014204.0,9.56637397,2024-04-24 02:17:22.151,2024-04-25 02:17:22.151,29639968,29642395,2428,2024-04-25
CHZUSDT,-0.00282,-2.32,0.12355092,0.12159,0.11875,820.0,0.11879,957.0,0.11882,1911.0,0.12157,0.13151,0.11609,299081730.0,36951823.57314,2024-04-24 02:17:23.005,2024-04-25 02:17:23.005,185317025,185483983,166959,2024-04-25
BANDBNB,0.0,0.0,0.0,0.02248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BANDBTC,-1.15e-06,-4.58,2.47e-05,2.516e-05,2.396e-05,11.3,2.388e-05,390.5,2.394e-05,326.5,2.511e-05,2.556e-05,2.375e-05,20252.9,0.50034313,2024-04-24 02:17:22.727,2024-04-25 02:17:22.727,15715726,15716065,340,2024-04-25
BANDUSDT,-0.142,-8.457,1.61613135,1.678,1.537,56.5,1.535,695.0,1.537,1221.2,1.679,1.702,1.515,1561226.1,2523146.452,2024-04-24 02:17:23.010,2024-04-25 02:17:23.010,55039840,55064870,25031,2024-04-25
BNBBUSD,0.0,0.0,0.0,251.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BTCBUSD,0.0,0.0,0.0,42769.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BUSDUSDT,0.0,0.0,0.0,1.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BEAMBNB,0.0,0.0,0.0,0.02177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BEAMBTC,0.0,0.0,0.0,7.16e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BEAMUSDT,0.0,0.0,0.0,0.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
XTZBNB,0.0,0.0,0.0,0.002883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
XTZBTC,-1.2e-07,-0.757,1.599e-05,1.591e-05,1.573e-05,50.0,1.572e-05,1576.4,1.575e-05,1577.9,1.585e-05,1.655e-05,1.561e-05,308699.9,4.93476927,2024-04-24 02:17:22.651,2024-04-25 02:17:22.651,27245098,27246451,1354,2024-04-25
XTZUSDT,-0.052,-4.892,1.04782244,1.063,1.011,2006.5,1.011,294.5,1.012,9721.7,1.063,1.104,0.997,5418527.4,5677654.5947,2024-04-24 02:17:22.524,2024-04-25 02:17:22.524,97891648,97928446,36799,2024-04-25
RENUSDT,-0.002631,-3.833,0.06867927,0.068623,0.066006,150.0,0.065964,293.0,0.066008,293.0,0.068637,0.072606,0.064911,27876108.0,1914510.838777,2024-04-24 02:17:22.962,2024-04-25 02:17:22.962,46300129,46344751,44623,2024-04-25
RVNUSDT,-0.00136,-4.045,0.03440199,0.03361,0.03226,6197.8,0.03226,14385.4,0.03228,37144.6,0.03362,0.03636,0.03195,494444122.7,17009859.659324,2024-04-24 02:17:22.719,2024-04-25 02:17:22.719,66263765,66347760,83996,2024-04-25
HCUSDT,0.0,0.0,0.0,0.8423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
HBARBNB,-7.33e-05,-27.351,0.00022701,0.000268,0.0001947,67.0,0.0001946,124.0,0.000195,4346.0,0.000268,0.0002962,0.0001941,17250881.0,3916.1018919,2024-04-24 02:17:22.899,2024-04-25 02:17:22.899,2234299,2248847,14549,2024-04-25
HBARBTC,-5.9e-07,-24.28,2.1e-06,2.42e-06,1.84e-06,44721.0,1.84e-06,50328.0,1.85e-06,712048.0,2.43e-06,2.69e-06,1.82e-06,143971443.0,302.67217065,2024-04-24 02:17:23.001,2024-04-25 02:17:23.001,19514543,19582773,68231,2024-04-25
HBARUSDT,-0.0437,-26.992,0.13850727,0.162,0.1182,29437.0,0.1181,70664.0,0.1182,147780.0,0.1619,0.1795,0.1166,4462869782.0,618139890.7676,2024-04-24 02:17:23.017,2024-04-25 02:17:23.017,79207855,80502081,1294227,2024-04-25
NKNBNB,0.0,0.0,0.0,0.000747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
NKNBTC,-8e-08,-3.96,1.99e-06,2.02e-06,1.94e-06,392.0,1.93e-06,11237.0,1.94e-06,7115.0,2.02e-06,2.06e-06,1.91e-06,521328.0,1.03726915,2024-04-24 02:17:22.341,2024-04-25 02:17:22.341,10953643,10955177,1535,2024-04-25
NKNUSDT,-0.0104,-7.721,0.13092668,0.1346,0.1243,678.0,0.1243,9544.0,0.1244,219.0,0.1347,0.1377,0.1226,27637475.0,3618482.7304,2024-04-24 02:17:22.876,2024-04-25 02:17:22.876,39106514,39135140,28627,2024-04-25
XRPBUSD,0.0,0.0,0.0,0.6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ETHBUSD,0.0,0.0,0.0,2281.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BCHABCBUSD,0.0,0.0,0.0,220.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
LTCBUSD,0.0,0.0,0.0,72.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
LINKBUSD,0.0,0.0,0.0,14.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ETCBUSD,0.0,0.0,0.0,19.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
STXBNB,-0.000253,-5.225,0.00468244,0.00485,0.004589,37.5,0.004576,1026.5,0.004596,2687.5,0.004842,0.004842,0.004437,19470.7,91.1703145,2024-04-24 02:17:20.682,2024-04-25 02:17:20.682,1382054,1382514,461,2024-04-25
STXBTC,-4.3e-07,-0.982,4.285e-05,4.38e-05,4.334e-05,2.5,4.323e-05,448.4,4.331e-05,2.5,4.377e-05,4.395e-05,4.191e-05,521602.5,22.34962173,2024-04-24 02:17:22.334,2024-04-25 02:17:22.334,11427495,11439341,11847,2024-04-25
STXUSDT,-0.1379,-4.725,2.81098348,2.9187,2.7804,17.9,2.7803,71.0,2.7809,17.9,2.9183,2.93,2.6803,11467655.1,32235389.08457,2024-04-24 02:17:22.880,2024-04-25 02:17:22.880,73508458,73678596,170139,2024-04-25
KAVABNB,0.0,0.0,0.0,0.00276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
KAVABTC,-9e-08,-0.79,1.149e-05,1.142e-05,1.13e-05,1648.6,1.133e-05,67.0,1.135e-05,137.2,1.139e-05,1.177e-05,1.125e-05,152439.4,1.75207423,2024-04-24 02:17:15.346,2024-04-25 02:17:15.346,13139057,13140217,1161,2024-04-25
KAVAUSDT,-0.0348,-4.56,0.7569588,0.763,0.7284,485.3,0.7286,632.8,0.7287,17.1,0.7632,0.7862,0.7178,16170825.7,12240648.82767,2024-04-24 02:17:22.240,2024-04-25 02:17:22.240,78068753,78131612,62860,2024-04-25
BUSDNGN,0.0,0.0,0.0,462.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BNBNGN,0.0,0.0,0.0,43608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
BTCNGN,0.0,0.0,0.0,99822596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ARPABNB,0.0,0.0,0.0,0.0001547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ARPABTC,-5e-08,-4.31,1.13e-06,1.15e-06,1.11e-06,28243.0,1.11e-06,24917.0,1.12e-06,330490.0,1.16e-06,1.17e-06,1.1e-06,1498494.0,1.69959714,2024-04-24 02:17:21.178,2024-04-25 02:17:21.178,8644011,8645064,1054,2024-04-25
ARPAUSDT,-0.00555,-7.207,0.07478825,0.07701,0.07146,790.0,0.07138,2518.8,0.07143,211.6,0.07701,0.07838,0.07036,45324413.0,3389733.317872,2024-04-24 02:17:22.912,2024-04-25 02:17:22.912,63396914,63438334,41421,2024-04-25
TRXBUSD,0.0,0.0,0.0,0.10329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
EOSBUSD,0.0,0.0,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
IOTXUSDT,-0.00138,-2.155,0.06380232,0.06404,0.06267,127.0,0.06268,1935.0,0.06269,129.0,0.06405,0.06632,0.0613,119355599.0,7615163.78455,2024-04-24 02:17:22.121,2024-04-25 02:17:22.121,79753082,79846032,92951,2024-04-25
RLCUSDT,-0.259,-8.434,3.04612142,3.073,2.812,35.6,2.808,9.4,2.81,271.0,3.071,3.27,2.769,1641865.9,5001322.8808,2024-04-24 02:17:23.020,2024-04-25 02:17:23.020,46556051,46592582,36532,2024-04-25
MCOUSDT,0.0,0.0,0.0,2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
XLMBUSD,0.0,0.0,0.0,0.1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
ADABUSD,0.0,0.0,0.0,0.6374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
CTXCBNB,0.0,0.0,0.0,0.004122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:25:59.384,2024-04-05 06:25:59.384,-1,-1,0,2024-04-25
CTXCBTC,-1.8e-07,-3.442,5.23e-06,5.22e-06,5.05e-06,3717.0,5.05e-06,1584.0,5.08e-06,131.0,5.23e-06,5.41e-06,5.01e-06,147255.0,0.77071736,2024-04-24 02:17:00.941,2024-04-25 02:17:00.941,7794538,7796325,1788,2024-04-25
CTXCUSDT,-0.0227,-6.515,0.34218698,0.3485,0.3257,108.0,0.3255,283.0,0.3257,577.0,0.3484,0.3609,0.3193,8074173.0,2762876.8988,2024-04-24 02:17:22.161,2024-04-25 02:17:22.161,44193806,44226670,32865,2024-04-25
BCHBNB,-0.049,-5.826,0.81932292,0.838,0.792,26.876,0.791,1.096,0.794,5.376,0.841,0.843,0.784,400.536,328.168327,2024-04-24 02:17:22.944,2024-04-25 02:17:22.944,3138134,3139056,923,2024-04-25
BCHBTC,-0.000129,-1.694,0.00751463,0.007615,0.007486,0.02,0.007481,7.258,0.007485,2.207,0.007615,0.007651,0.007392,2809.781,21.11445541,2024-04-24 02:17:22.742,2024-04-25 02:17:22.742,32830898,32835161,4264,2024-04-25
BCHUSDT,-27.0,-5.318,492.37585902,507.6,480.7,0.493,480.8,18.481,480.9,0.338,507.7,511.9,474.0,79926.845,39354048.9659,2024-04-24 02:17:22.982,2024-04-25 02:17:22.982,175459087,175546891,87805,2024-04-25
BCHUSDC,-27.6,-5.446,487.79387555,507.7,479.2,0.36,480.3,0.087,481.5,0.451,506.8,510.4,475.1,88.661,43248.2928,2024-04-24 02:17:19.237,2024-04-25 02:17:19.237,1518467,1518695,229,2024-04-25
